file_name,site_id,serial,date_yyyymmdd,time_hhmmss,date_utc,date_local,date_str,duration_s,samp_rate_hz,ADI,AEI,ACI,BI,NDSI,H_spectral,H_temporal,H_total,ZCR,SSI,SSI_thr,flag_rain,rain_hf_ratio,rain_score_v2,rain_entropy,rain_sfm,error
S4A25468_20240509_180600.wav,Site_1,S4A25468,20240509.0,180600.0,2024-05-09T18:06:00Z,2024-05-09T14:06:00,05/09/2024 14:06,60.0,24000.0,2.741953200755052,0.6056651,1184.928955078125,3191.93017578125,0.72784406,0.9279274955231832,0.9932136256416488,0.960570560582416,488.56666666666666,0.1012448080394904,12.0,True,0.08360251,3.0,0.998352980290037,0.9611179,
S4A25468_20240509_181200.wav,Site_1,S4A25468,20240509.0,181200.0,2024-05-09T18:12:00Z,2024-05-09T14:12:00,05/09/2024 14:12,60.0,24000.0,2.917022571622322,0.6628475,1178.8914794921875,3237.57666015625,0.5739857,0.958675815308376,0.9959745049130126,0.9773251601106944,646.6666666666666,0.0607345405474405,12.0,True,0.15583651,3.0,0.998753437676818,0.9665177,
S4A25468_20240509_181800.wav,Site_1,S4A25468,20240509.0,181800.0,2024-05-09T18:18:00Z,2024-05-09T14:18:00,05/09/2024 14:18,60.0,24000.0,2.7886545389123745,0.695478,1195.965576171875,3559.926025390625,0.8503237,0.9406199319165508,0.9988546233033,0.9697372776099252,451.2166666666666,0.1198797555272198,12.0,True,0.40594414,3.0,0.9945415459702897,0.8654972,
S4A25468_20240509_183000.wav,Site_1,S4A25468,20240509.0,183000.0,2024-05-09T18:30:00Z,2024-05-09T14:30:00,05/09/2024 14:30,60.0,24000.0,2.802159801129813,0.6473769,1181.664306640625,3610.3115234375,0.8207313,0.925012015884883,0.9988080909198896,0.9619100534023864,650.6333333333333,0.0795455342476514,12.0,True,0.077795625,3.0,0.998071255360626,0.9472378,
S4A25468_20240509_182400.wav,Site_1,S4A25468,20240509.0,182400.0,2024-05-09T18:24:00Z,2024-05-09T14:24:00,05/09/2024 14:24,60.0,24000.0,2.934049433067716,0.6691982,1189.38037109375,3582.6865234375,0.6713075,0.9531550647406396,0.991709671125165,0.9724323679329024,549.5333333333333,0.0526118664966523,12.0,True,0.064025484,3.0,0.9985796099261506,0.9625945,
S4A25468_20240509_183600.wav,Site_1,S4A25468,20240509.0,183600.0,2024-05-09T18:36:00Z,2024-05-09T14:36:00,05/09/2024 14:36,60.0,24000.0,2.9668213412818187,0.73008627,1207.778076171875,4146.75927734375,0.7701434,0.9611946683589224,0.996628225102532,0.9789114467307272,631.9333333333333,0.083946689559688,12.0,True,0.36670813,3.0,0.997801611231508,0.94564444,
S4A25468_20240509_184200.wav,Site_1,S4A25468,20240509.0,184200.0,2024-05-09T18:42:00Z,2024-05-09T14:42:00,05/09/2024 14:42,60.0,24000.0,2.9210049150387496,0.7012277,1192.9896240234375,3763.84716796875,0.7478492,0.95661448504032,0.998579151613554,0.977596818326937,859.1666666666666,0.0815100977582513,12.0,True,0.30315116,3.0,0.9983249758742474,0.9549501,
S4A25468_20240509_185400.wav,Site_1,S4A25468,20240509.0,185400.0,2024-05-09T18:54:00Z,2024-05-09T14:54:00,05/09/2024 14:54,60.0,24000.0,2.835333547522795,0.73470205,1180.9666748046875,3654.7333984375,0.88360715,0.9466451636093622,0.999079401945068,0.9728622827772152,665.8333333333334,0.1092096717404447,12.0,True,0.52296686,3.0,0.996483771502252,0.9108238,
S4A25468_20240509_184800.wav,Site_1,S4A25468,20240509.0,184800.0,2024-05-09T18:48:00Z,2024-05-09T14:48:00,05/09/2024 14:48,60.0,24000.0,2.8380114452401317,0.72375166,1177.88037109375,3817.012939453125,0.84024084,0.9459450854771934,0.9990861622505388,0.972515623863866,716.55,0.109255962776396,12.0,True,0.44414538,3.0,0.9957851992703308,0.8921448,
S4A25468_20240509_190000.wav,Site_1,S4A25468,20240509.0,190000.0,2024-05-09T19:00:00Z,2024-05-09T15:00:00,05/09/2024 15:00,60.0,24000.0,2.647981160944176,0.60673636,1201.7835693359375,3565.18310546875,0.876032,0.9126507377377872,0.9978253171115818,0.9552380274246846,758.6666666666666,0.1079149254924735,12.0,True,0.13169461,3.0,0.996869947841165,0.9079636,
S4A25468_20240509_190600.wav,Site_1,S4A25468,20240509.0,190600.0,2024-05-09T19:06:00Z,2024-05-09T15:06:00,05/09/2024 15:06,60.0,24000.0,2.6365990937616197,0.60682464,1209.0411376953125,4229.634765625,0.88938177,0.9117034584504484,0.9972806207851324,0.9544920396177904,1066.6666666666667,0.1145394532888378,12.0,True,0.13739607,3.0,0.9950877169528324,0.8873662,
